track_id,duration,name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,release_date,artist_id,artist_name
0kIAP74p31aDbkw43QKXa0,194000,Shoot the 3,42,0.636,0.551,-8.518,0.269,0.00938,0.0,0.336,0.46,120.0,6s1m8c5SKQilSa3d00OtcO,Simmie Season,2016-07-01,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
6um9DkwNjmT5YY0TVHTur4,161854,Lean With the Sprite,41,0.607,0.606,-11.562,0.0452,7.91e-05,0.00042,0.2,0.0383,105.951,1p5Z7hGDWkROo4OdJH6vit,Shut up and Vibe,2013-07-17,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
5z2ltot1MkaaNHbMhHWCIx,223751,Fire & Fury (feat. Rell),38,0.773,0.505,-6.241,0.157,0.0317,1.02e-05,0.088,0.0797,113.871,4qjeEKV57gfVh63XHaw4By,Big Smokey,2017-10-03,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
1HAPxweRxoULJYJw7Ut9d6,212088,It Was Me,34,0.531,0.737,-8.333,0.0886,0.0279,5.88e-05,0.116,0.291,91.057,3BqjzgOctIiECmsqrUEcb1,Basement Musik 3,2016-10-14,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
1fwras5rxwnmtX86yzafSt,230496,Spaceship,34,0.728,0.579,-9.523,0.296,0.0155,2.75e-05,0.309,0.189,150.842,4G5gglGad6m8mJJ5QMFtXi,Yung Smokey,2016-03-23,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
4pCG5DVtAB4Jm1KXbxtOaZ,134184,Kill Bill,31,0.697,0.622,-10.173,0.395,0.136,0.0,0.47,0.394,114.952,6s1m8c5SKQilSa3d00OtcO,Simmie Season,2016-07-01,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
6jl4quuZKfbXxpKbCJygq9,129410,Spazzin,30,0.678,0.452,-14.848,0.303,0.0335,0.0,0.368,0.435,126.909,1p5Z7hGDWkROo4OdJH6vit,Shut up and Vibe,2013-07-17,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
4vEiz2ynGImIpNvPzUm4AC,252160,Dead Beat,27,0.781,0.492,-12.358,0.0952,0.122,0.0,0.106,0.0398,111.048,3BqjzgOctIiECmsqrUEcb1,Basement Musik 3,2016-10-14,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
4B4CfJVyLrMI6bBlFgTavc,176874,Full Metal,29,0.831,0.65,-6.973,0.155,0.0325,0.0,0.209,0.182,119.979,4Ihhdg2dEEFcQn2om0t2gw,Raider Klan Presents: Shut Up And Vibe 2,2014-07-07,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
1HlrZg73TZeAFIgyljMbeg,170553,Full Metal 2,25,0.731,0.409,-9.433,0.0432,0.0784,7.62e-05,0.259,0.252,123.951,3BqjzgOctIiECmsqrUEcb1,Basement Musik 3,2016-10-14,44mzV1KxYq8i2S4LHZxQAp,Yung Simmie
16O9e6M9Hfh0QeShTkw03e,188786,No Ice,50,0.873,0.608,-7.337,0.0738,0.138,0.0,0.113,0.459,124.972,5qpXecFCLaykAZScf00XAh,No Ice,2022-10-28,1RlBttuJAY33jcaL1TOlUw,Erick the Architect
1g1CUP9epDJBjfw19eJvOa,102924,Day Dreaming,48,0.445,0.643,-10.727,0.472,0.672,0.0,0.161,0.728,75.97,2mDnGtpPZMuetjLqfY5t6f,Day Dreaming,2022-12-09,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
0wuXXDuNqsOqIF0MjZIldt,199365,Melting Amethyst,45,0.697,0.537,-10.186,0.0567,0.832,1.1e-05,0.131,0.695,130.021,2x92TqtBRJIl3rOxkPnMEc,Melting Amethyst,2017-12-05,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
5pmkGYNdAfokyv8VnkKVdy,182857,Trials & Tribulations,43,0.578,0.662,-10.156,0.533,0.441,0.0,0.125,0.663,80.112,7tmmMeGi1ocHXL77wzPbRw,Trials & Tribulations,2023-05-05,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
7tGLBmtZbUpwt2ZCaclO89,197633,Hiiigh Viibratiiions,43,0.664,0.581,-8.832,0.255,0.0892,0.0,0.311,0.535,84.036,1e8im5U2O7v0wEAXY4wEgp,Hiiigh Viibratiiions,2023-03-17,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
2pRTkMO8U7qlpCa8K8Pda3,171049,Flowers,43,0.617,0.431,-10.967,0.238,0.677,0.0,0.11,0.235,80.057,4xN1LbIsMiDl4ejBO6xUMI,Flowers,2022-10-14,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
6u2RZ32GpvOgUwf0NjNiXP,116871,Another Dimension,42,0.777,0.778,-4.964,0.147,0.21,0.0,0.0671,0.361,139.92,4A7trmGN4bIwQclq2TgrMX,Hiatus,2021-08-03,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
6oyulLzFHHJ6UZLOlT1Pm1,155825,Inner Peace,41,0.581,0.676,-8.434,0.475,0.291,0.0,0.118,0.717,179.956,2u4WTZ39zW9GimPGlhC85X,Blessings In The Grey 2,2016-11-18,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
4UwBJuLUUyaTStRpPhGYkT,199161,No Limitations,41,0.502,0.525,-10.77,0.318,0.00612,0.00131,0.0917,0.181,128.921,1zVjhwrbsmxmLaWgo9PAtc,No Limitations,2022-04-22,1RlBttuJAY33jcaL1TOlUw,Sam Silver
6Ajt7jildcLepyfIkM9Fi3,159399,Lil Soldier,40,0.706,0.74,-5.844,0.0604,0.084,0.0,0.137,0.624,140.0,4A7trmGN4bIwQclq2TgrMX,Hiatus,2021-08-03,1RlBttuJAY33jcaL1TOlUw,AKTHESAVIOR
02pGUPMnZlHx2VHznAjluD,133972,Dope,42,0.486,0.642,-8.526,0.266,0.238,0.0,0.167,0.44,160.052,6wxguuGgaW0apsmY0kHzL7,FLYTRAP,2016-12-09,41yEdWozNYEzA2RfgYQHgr,CJ Fly
5N3Wui8QxBDbsZ0CdewPgf,111855,Bird,40,0.792,0.73,-3.859,0.0768,0.335,1.6e-06,0.104,0.247,138.031,32v25PI8bsMrofWfHHxpfU,Bird,2019-05-10,41yEdWozNYEzA2RfgYQHgr,CJ Fly
66ZYkvUCgrgJFXZ8LlTWCZ,159934,Now You Know,40,0.711,0.58,-8.507,0.185,0.784,4.35e-06,0.137,0.497,77.953,6wxguuGgaW0apsmY0kHzL7,FLYTRAP,2016-12-09,41yEdWozNYEzA2RfgYQHgr,CJ Fly
6LNawo47rq69QlFp85qyLM,156752,RUDEBWOY (feat. Joey Bada$$),34,0.704,0.798,-5.188,0.295,0.358,0.0,0.0832,0.574,91.916,3zBsCYv5F2ZbKd6ydcAZJk,RUDEBWOY,2020-03-06,41yEdWozNYEzA2RfgYQHgr,CJ Fly
37paxTv7y1p99dVnzfccSA,144933,MEDICINE,33,0.835,0.657,-4.369,0.125,0.412,0.000613,0.154,0.379,136.985,1MFh98lZkznfpRAZji2EAF,NOT WHAT YOU’RE EXPECTING,2021-08-24,41yEdWozNYEzA2RfgYQHgr,CJ Fly
7Lm0tQYfeo78cvcGQXiBPf,171562,HAND2HAND,19,0.493,0.941,-4.728,0.397,0.267,0.0,0.325,0.786,76.821,3YAbvkmmwXxTJRQRN0NkP8,HEALING FROM OUR WOUNDS,2023-05-31,41yEdWozNYEzA2RfgYQHgr,CJ Fly
0nhUBU7gODdXBEsZ4BaEbS,289536,Thankhful (feat. Kota The Friend),32,0.624,0.717,-7.946,0.466,0.716,0.0,0.236,0.825,77.603,3SvMAJ7boORELF85x6nklK,Thankhful (feat. Kota The Friend),2023-04-07,41yEdWozNYEzA2RfgYQHgr,CJ Fly
3KUYXr6XjFH76vCyZNh12Q,218130,BLOCK PARTY (feat. Kirk Knight),31,0.44,0.723,-5.58,0.33,0.673,0.0,0.266,0.655,176.611,3zBsCYv5F2ZbKd6ydcAZJk,RUDEBWOY,2020-03-06,41yEdWozNYEzA2RfgYQHgr,CJ Fly
3l27ZBEvSpe3k8FnwbswvT,192187,there for me,19,0.641,0.65,-6.165,0.307,0.311,0.0,0.0789,0.628,132.455,3YAbvkmmwXxTJRQRN0NkP8,HEALING FROM OUR WOUNDS,2023-05-31,41yEdWozNYEzA2RfgYQHgr,CJ Fly
6WOuMmOpJpapUa3dkXwN6s,171562,IMAGINE IF EYE (feat. Topaz Jones),26,0.469,0.756,-7.304,0.403,0.643,0.0,0.391,0.506,170.23,3YAbvkmmwXxTJRQRN0NkP8,HEALING FROM OUR WOUNDS,2023-05-31,41yEdWozNYEzA2RfgYQHgr,CJ Fly
3cJSrNo7xrIZ1w0HtP92SA,103723,COSMO,64,0.851,0.723,-7.445,0.135,0.0147,1.86e-05,0.112,0.458,127.995,4dFW8b4h1IIKr5Un1NaNSI,THE WALLS HAVE EYES,2023-02-17,0fYw4bch7qTxBZLS3rSVMj,Kxllswxtch
1InX2gJz9jvp4tLOc84DWe,264613,"Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",58,0.405,0.707,-7.586,0.111,0.0929,2.96e-06,0.348,0.327,80.666,7KtyUeiJidoZO0ybxBXw0Q,Melt My Eyez See Your Future,2022-03-25,0fYw4bch7qTxBZLS3rSVMj,Denzel Curry
5jJYJthaXUdkHKmiS6TuXe,133053,Distance (feat. Issa Gold & Erick The Architect),56,0.784,0.606,-7.726,0.125,0.003,0.0,0.101,0.267,118.965,1NPxBmG3k3UzybcaxxSVuB,Escape From New York,2019-05-24,0fYw4bch7qTxBZLS3rSVMj,Beast Coast
5UXApQuvTXJ1a6kY9KxPFd,132666,"Evil Twin (with Denzel Curry, Zillakami)",51,0.759,0.893,-3.167,0.207,0.0092,0.147,0.138,0.718,161.014,0XcLj7WVxbmM0xiB1RDCl6,"Evil Twin (with Denzel Curry, Zillakami)",2021-10-29,0fYw4bch7qTxBZLS3rSVMj,Powers Pleasant
10nbIPV2SRLqEjIpvS8CVb,188040,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",49,0.768,0.648,-6.042,0.188,0.045,2.9e-05,0.113,0.358,97.013,1NPxBmG3k3UzybcaxxSVuB,Escape From New York,2019-05-24,0fYw4bch7qTxBZLS3rSVMj,Beast Coast
51hMmu1j7pQzlljrnIVlkb,192346,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",48,0.883,0.507,-4.919,0.332,0.0138,0.0,0.0963,0.168,141.943,1lYFwtFkhTmK8u4zLvwV0s,Life Is Beautiful,2019-08-23,0fYw4bch7qTxBZLS3rSVMj,Powers Pleasant
7zhfWs9c97sn0mEP4x8xFi,218692,The Hills,47,0.57,0.556,-5.629,0.282,0.0915,0.000109,0.0969,0.471,161.611,0M9IK1ZESirlxB0zzzyFBe,The Hills,2022-11-18,0fYw4bch7qTxBZLS3rSVMj,Mazen
4URGmQkQ2Gy0axfCO3PPaO,230546,"One More Round (feat. Meechy Darko, Erick The Architect & Nyck Caution)",46,0.799,0.554,-9.575,0.0956,0.235,0.0,0.141,0.703,125.035,1NPxBmG3k3UzybcaxxSVuB,Escape From New York,2019-05-24,0fYw4bch7qTxBZLS3rSVMj,Beast Coast
1rl5JMpMN92irEz3h2tgVj,170413,Can't Fucc Wit It (feat. G Perico & Buddy),46,0.709,0.545,-7.554,0.0942,0.0178,0.421,0.337,0.0509,176.885,1lYFwtFkhTmK8u4zLvwV0s,Life Is Beautiful,2019-08-23,0fYw4bch7qTxBZLS3rSVMj,Powers Pleasant
5bH35UA16PMCYRSCFJAfry,227933,"Coast/Clear (feat. Kirk Knight, Nyck Caution & Issa Gold)",42,0.577,0.78,-7.475,0.151,0.0282,0.0,0.305,0.558,79.971,1NPxBmG3k3UzybcaxxSVuB,Escape From New York,2019-05-24,0fYw4bch7qTxBZLS3rSVMj,Beast Coast
2l4VRzLQkfjdo4CGL9sh2V,176460,Soundcheck,52,0.627,0.776,-10.36,0.386,0.129,3.54e-05,0.104,0.773,86.437,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,2SlUrJAcTYbWR8GcmB9IEi,billy woods
7cvOBSnXfpgmKoWgWZY9lY,221283,Sudden Death,27,0.608,0.87,-4.344,0.0287,0.383,0.847,0.067,0.704,157.118,30hEhSuHVZ9dsUYDX7qabr,Innocent Country 2,2020-04-24,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
6hTF0hyr1PfF12UOjs4GZu,275691,Graphic Bleed Outs,42,0.355,0.727,-5.583,0.0927,0.347,0.00793,0.162,0.398,169.748,30hEhSuHVZ9dsUYDX7qabr,Innocent Country 2,2020-04-24,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
44uBwRUPAQmgWSUDZQq3Da,427978,Mirage,39,0.563,0.575,-8.456,0.435,0.7,0.0,0.372,0.468,133.304,30hEhSuHVZ9dsUYDX7qabr,Innocent Country 2,2020-04-24,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
3Grsh3t0WA22tDgrjzVYAK,241546,Alive Ain't Always Living,38,0.612,0.779,-4.091,0.186,0.755,0.000287,0.694,0.815,122.243,3gNLleI1petZq52QmMkcNW,Deathfame,2022-05-13,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
7sij1RXUTjEBZEkGGtWgxR,213000,Popeye,37,0.287,0.769,-4.853,0.122,0.17,8.7e-05,0.146,0.44,78.042,1RcFnz8idz2A9fm3ZlOYUZ,"Being You Is Great, I Wish I Could Be You More Often",2017-02-10,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
5W324Bsj0BclnQeWIC3QDw,199053,My Storm Is My Calm,21,0.665,0.813,-8.307,0.0495,0.158,0.876,0.239,0.717,159.991,1tngNRhVtw9hrUHs2itcON,Redbird,2023-05-26,2SlUrJAcTYbWR8GcmB9IEi,TRIBEZ.
0Vlzkd58JvArUvowc01VLR,327227,Sacred Safe,26,0.63,0.724,-6.481,0.185,0.034,0.00211,0.12,0.743,97.008,30hEhSuHVZ9dsUYDX7qabr,Innocent Country 2,2020-04-24,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
118JDbjON9ulQVvzJ0uBQQ,98623,Spray and Pray,32,0.869,0.607,-7.499,0.305,0.172,0.000614,0.143,0.706,144.074,602bFcdb1Fof8HImMWxYvp,Guns,2019-03-29,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
37HiXJE6AXeMa9u8g1AH56,267155,Obamacare,30,0.604,0.66,-9.589,0.175,0.0259,0.244,0.294,0.227,78.724,602bFcdb1Fof8HImMWxYvp,Guns,2019-03-29,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris
2Auy5a07vbfXEGUaitLymP,173072,NOT THAT I'M ANYWHERE,63,0.474,0.884,-4.782,0.324,0.0951,0.904,0.128,0.324,139.954,3Pq5dzwf1ESZCMMIBzUe3W,BLACK PLEASURE 2012,2012-11-12,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
5QDjiZPJosipiZ8VZEMWXq,107160,If I Could Hold Your Soul,45,0.598,0.803,-4.024,0.103,0.0216,0.24,0.224,0.289,92.443,39m6U4CrVMRxfHqcbqYTKS,If I Could Hold Your Soul,2017-07-06,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
0WbtGHO7DpklcJtv70UVv1,172000,ESCORTS,41,0.414,0.808,-4.454,0.109,0.121,1.87e-05,0.558,0.411,112.141,3Pq5dzwf1ESZCMMIBzUe3W,BLACK PLEASURE 2012,2012-11-12,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
5c7JV9jAHQGwTumwd8j9ir,99691,Head,28,0.474,0.915,-6.323,0.0345,0.00168,3.49e-05,0.102,0.599,138.633,1Ler475GvRxo9iGVi2akcm,Come to Life,2014-01-27,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
3pi5GrqAlDzerGgk0rn3rY,149848,WAYS OF THE WORLD,36,0.148,0.89,-1.925,0.0544,0.000765,0.0032,0.107,0.162,147.865,1OmF3bAtGjsC8TH7ebyE0f,MAN PLAYS THE HORN,2022-02-04,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
1A9ibtFPyXUveEKF3OSmjs,134827,URL Irl,21,0.501,0.988,-2.77,0.165,0.0019,0.0,0.049,0.365,130.185,1Ler475GvRxo9iGVi2akcm,Come to Life,2014-01-27,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
2ZFrJd5PR45UN4pp8n3iYa,107812,Helmut,33,0.655,0.882,-4.198,0.067,0.422,0.268,0.138,0.911,121.421,3S3rVTlQQRPPewXZxT268C,Immortal Flame,2020-02-07,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
1UM3mrHg55E1EUf08hEfDb,197601,Stress,32,0.49,0.879,-3.525,0.379,0.192,0.000935,0.176,0.282,78.732,3sR99ifBBjElpRmIGkstcm,Corpus I,2017-03-24,4m0HRALRlPxbZp5SwvktFX,Show Me the Body
5hQGsiGr6T455gwLcgvFft,144014,FOREVER (2012),31,0.663,0.512,-12.757,0.0323,0.0367,0.81,0.0921,0.489,140.015,3Pq5dzwf1ESZCMMIBzUe3W,BLACK PLEASURE 2012,2012-11-12,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
59f5ksvfMxfNvG3liKsujB,243515,EVERYTHANG WORKIN ON A NATURAL TIME,29,0.228,0.75,-3.293,0.0677,0.024,0.0,0.222,0.35,89.847,1OmF3bAtGjsC8TH7ebyE0f,MAN PLAYS THE HORN,2022-02-04,4m0HRALRlPxbZp5SwvktFX,Cities Aviv
0TFzKqmZl7HjklWP0KWqXt,173647,Soft Landing,54,0.501,0.676,-9.146,0.436,0.454,0.0,0.54,0.483,83.239,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
0b2b3WzP0QxuA0R7mKg9CL,212147,FaceTime,51,0.598,0.821,-7.338,0.239,0.0789,0.0,0.331,0.577,139.198,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
5t4MFm9rviWqAVABec46XE,81757,Kenwood Speakers,53,0.651,0.705,-9.115,0.346,0.0384,0.0,0.472,0.347,159.866,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
4pepbIXjq5Thakr90P3VHq,220000,Year Zero,53,0.51,0.765,-6.464,0.201,0.209,0.0,0.141,0.44,90.542,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
2l4VRzLQkfjdo4CGL9sh2V,176460,Soundcheck,52,0.627,0.776,-10.36,0.386,0.129,3.54e-05,0.104,0.773,86.437,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
6AwXhbNQHGW5Tn2dixtkmp,128715,Babylon By Bus,52,0.769,0.61,-7.703,0.413,0.137,0.0,0.212,0.42,89.539,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
5YK2n3PsIatHdCWNi8m9CC,194430,Rapper Weed,51,0.554,0.802,-9.113,0.269,0.24,1.39e-06,0.467,0.64,80.904,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
2frO7KXHnTX3P8AJRy5N6U,92868,Blue Smoke,50,0.53,0.572,-11.052,0.3,0.39,0.0,0.24,0.562,112.624,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
58M6pcbbzXrnY0kAoBOTSH,69449,Bad Dreams Are Only Dreams,50,0.543,0.325,-13.744,0.0743,0.949,4.1e-05,0.111,0.588,105.457,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
4KDKMWbMBFJvfr5fEqYx0T,175716,Hangman,49,0.489,0.541,-10.879,0.298,0.362,0.0,0.425,0.0679,82.965,3VoX4iyvy7et6Qt47e2XwS,Maps,2023-05-05,39vtb2iiz3079nqfL5nfFc,billy woods
47neZQ7nmKV3HLWPIAr7CT,127213,Sunday's Best,42,0.455,0.875,-3.236,0.361,0.113,0.0,0.512,0.596,83.923,19pFdxG3feVWRFoXDJjPpM,No Poison No Paradise,2013-10-15,77zgRkcehIGCAtROXkXkb3,Black Milk
69kyHAklrQOHeGPZalmtGu,68247,Sound Check,42,0.598,0.843,-6.472,0.0866,0.000568,0.752,0.125,0.877,106.976,61KN8iSYTZq58bfsCfEwiZ,Black And Brown,2011-11-01,77zgRkcehIGCAtROXkXkb3,Black Milk
225WLJ4RlbSMSAZnjMYEt7,251587,Everyday Was,38,0.493,0.635,-6.086,0.211,0.132,0.000302,0.714,0.278,148.799,7IoqPPJ57314tLREX9zkHm,If There's a Hell Below,2014-10-28,77zgRkcehIGCAtROXkXkb3,Black Milk
05OgiLzbz7ohy2rBsSAuBs,131310,4 Blacks,38,0.61,0.54,-8.909,0.0397,0.00572,0.869,0.206,0.927,91.447,6WoHpfnPOr4ES4YTXsxcJs,The Rebellion Sessions,2016-04-04,77zgRkcehIGCAtROXkXkb3,Black Milk
4e7NiFhKFLLnOCeU5Eg5UI,147693,Wake Up,38,0.371,0.879,-5.253,0.278,0.0291,0.0,0.288,0.94,88.739,61KN8iSYTZq58bfsCfEwiZ,Black And Brown,2011-11-01,77zgRkcehIGCAtROXkXkb3,Black Milk
0lYtYPdFk7h0bko7UQ0fnL,263013,Is It Just Me?,37,0.521,0.816,-5.169,0.136,0.114,1.36e-05,0.499,0.569,145.893,5jKu7cw5OIWyiPkeVOl1QG,Is It Just Me?,2023-05-24,77zgRkcehIGCAtROXkXkb3,Black Milk
58drL48d8lSmr8I5ZIQo5C,285650,What It's Worth,37,0.752,0.818,-6.265,0.0798,0.0873,0.00165,0.112,0.431,142.363,7IoqPPJ57314tLREX9zkHm,If There's a Hell Below,2014-10-28,77zgRkcehIGCAtROXkXkb3,Black Milk
7AEWdZDAhzWYCF75HOSZfe,221994,Black and Brown,36,0.371,0.609,-3.165,0.0518,0.31,0.0,0.17,0.173,86.7,61KN8iSYTZq58bfsCfEwiZ,Black And Brown,2011-11-01,77zgRkcehIGCAtROXkXkb3,Black Milk
0HDEYkLpqxDUZJC6yVDBSn,295200,Losing Out (feat. Royce Da 5'9),35,0.547,0.808,-6.556,0.358,0.0511,0.0,0.338,0.66,91.33,7AqGXJqouYwso3XWF00zV4,Tronic,2008-10-28,77zgRkcehIGCAtROXkXkb3,Black Milk
5AE8egOeOB1sTaJ484mZHo,272990,Will Remain,34,0.758,0.399,-9.867,0.326,0.896,0.0135,0.109,0.548,110.98,1jEbsBUDqAbPrIO6cbWZtI,Fever,2018-08-10,77zgRkcehIGCAtROXkXkb3,Black Milk
3VKr3eoiQr0Iy10ek3KAG8,161741,Shine a Light,44,0.432,0.658,-7.959,0.0383,0.0026,0.112,0.392,0.494,85.05,4DYAPANMO97ehApdqM2bDN,Quazarz: Born on a Gangster Star,2017-07-14,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
7oucoKoRxpNrURPaXzM4Gh,228756,Forerunner Foray,39,0.471,0.604,-10.714,0.153,0.128,0.00413,0.126,0.323,79.382,7t2G7ba8kNZV9a4GDVBeva,Lese Majesty,2014-07-29,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
0w3bXQjtn8UXstIOkJ1ihl,380349,Bad Bitch Walking,37,0.769,0.55,-13.664,0.188,0.309,0.0698,0.135,0.347,118.994,7H1PXSqS0JCv5jQnBde3UY,The Don Of Diamond Dreams,2020-04-17,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
7plNHuU4OG9u1Z2HtvEBNC,194573,An echo from the hosts that profess infinitum,36,0.658,0.364,-14.321,0.117,0.616,0.034,0.143,0.305,113.255,2dNexssEWbK7rgh0veTjjz,Black Up,2011-06-28,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
6FDVvFYeywoxfp0DtQZDOR,309906,Swerve... the reeping of all that is worthwhile (Noir not withstanding),35,0.704,0.39,-12.232,0.487,0.134,0.000159,0.0877,0.497,173.951,2dNexssEWbK7rgh0veTjjz,Black Up,2011-06-28,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
4xBpqikdPS7MVGq93enjVt,255440,free press and curl,30,0.448,0.286,-14.299,0.212,0.0311,0.0267,0.142,0.168,100.011,2dNexssEWbK7rgh0veTjjz,Black Up,2011-06-28,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
5phseLVwuutyNB37po6uaD,157520,Blastit...,30,0.774,0.598,-11.176,0.188,0.192,0.00012,0.354,0.619,164.593,4tr3FhD328wDwhkpVTsPkU,Shabazz Palaces,2009-06-23,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
3mvsGrpmiBUkwDrq0PjPcB,176946,20 Gear Science,29,0.535,0.582,-7.409,0.242,0.357,0.00088,0.106,0.546,84.828,7Kl7PfR6obnCYgSM7edyex,20 Gear Science,2021-12-10,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
0M1FSdIxVunVsciodnmYcn,163750,Glass Top Roof (The One),27,0.412,0.516,-10.508,0.134,0.235,0.559,0.111,0.294,148.441,2mdBLDQCrNwHZ7q2pbgts9,Glass Top Roof (The One),2023-01-26,6C403AR4y6PjN0xNNGh42m,Lavarr the Starr
6PTHQlKt2NZha7nzt8RvMz,287826,Are you... Can you... Were you? (Felt),29,0.444,0.61,-10.613,0.288,0.0607,0.0617,0.208,0.188,82.603,2dNexssEWbK7rgh0veTjjz,Black Up,2011-06-28,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces
3ghg3BLRB2JBsZlLgezJ7T,190666,I Wish (Death Poem),39,0.337,0.638,-7.053,0.0507,0.104,0.0,0.233,0.544,113.012,7cedsV0ccOZSMS1PUjO2d7,Honor Killed the Samurai,2016-08-13,0cmqAB0gdr6ObvjNrQJAQr,Ka
1Mys9KgjU9S4qPbp5Us4rF,200373,Conflicted,34,0.319,0.871,-6.17,0.151,0.761,0.0219,0.232,0.686,177.838,7cedsV0ccOZSMS1PUjO2d7,Honor Killed the Samurai,2016-08-13,0cmqAB0gdr6ObvjNrQJAQr,Ka
5zvELUDeNsIIxldlDRpc1W,166840,Sins of the Father,33,0.303,0.607,-6.705,0.0974,0.901,0.0,0.684,0.274,82.866,0yhyMBfxKhjy1f7TsXXssl,Descendants of Cain,2020-05-07,0cmqAB0gdr6ObvjNrQJAQr,Ka
4wF4FVxBZYGlfLLwgULdNk,169866,That Cold and Lonely,30,0.45,0.467,-7.736,0.113,0.0874,0.0,0.114,0.496,129.0,7cedsV0ccOZSMS1PUjO2d7,Honor Killed the Samurai,2016-08-13,0cmqAB0gdr6ObvjNrQJAQr,Ka
6zao3czBFKk1zbmIe3azJd,214853,Mourn at Night,29,0.378,0.384,-9.971,0.0865,0.845,4.55e-06,0.289,0.513,74.943,7cedsV0ccOZSMS1PUjO2d7,Honor Killed the Samurai,2016-08-13,0cmqAB0gdr6ObvjNrQJAQr,Ka
7xtOduyqN73VJ7CvwRNaZQ,193546,"I Love (Mimi, Moms, Kev)",29,0.59,0.504,-9.595,0.0611,0.905,0.177,0.124,0.312,89.836,0yhyMBfxKhjy1f7TsXXssl,Descendants of Cain,2020-05-07,0cmqAB0gdr6ObvjNrQJAQr,Ka
1BvNpb5hVVcC2M8jTLoqiI,155186,Patron Saints,29,0.463,0.52,-7.432,0.201,0.646,0.000194,0.422,0.439,86.023,0yhyMBfxKhjy1f7TsXXssl,Descendants of Cain,2020-05-07,0cmqAB0gdr6ObvjNrQJAQr,Ka
